word1,word2,label
chase,fame,0
black,hold,0
you,tune,0
prior,finite,0
good,stare,0
chromosome,peer,0
instead,affair,0
brand,may,0
all,understand,0
expand,size,0
clue,marine,0
toe,clark,0
remark,plateau,0
quite,flow,0
thirteen,survey,0
none,bring,0
wine,load,0
mac,hall,0
jack,look,0
tan,sustain,0
designed,finite,0
hell,than,0
space,buffalo,0
fed,steep,0
prior,clue,0
look,hood,0
still,fee,0
combine,string,0
along,swing,0
said,outline,0
ban,buyer,0
reservoir,gay,0
known,rolled,0
everyone,height,0
higher,marine,0
call,would,0
define,explain,0
remark,hat,0
heat,higher,0
are,refined,0
meat,embrace,0
drain,farewell,0
ass,neat,0
dare,hook,0
belong,everywhere,0
convey,sweet,0
essay,assigned,0
grown,expand,0
pour,stream,0
jar,done,0
restore,das,0
guy,rebel,0
mass,decree,0
small,sphere,0
star,command,0
sea,strand,0
par,sign,0
pain,scan,0
hold,vast,0
peer,specify,0
wall,park,0
cholesterol,tell,0
hart,gold,0
sing,stand,0
chain,threshold,0
aim,bore,0
finite,severe,0
inland,household,0
maintain,enterprise,0
workplace,install,0
drill,sat,0
disappear,treat,0
regime,gas,0
sealed,row,0
class,again,0
threshold,prone,0
sat,load,0
can,noun,0
came,nor,0
complete,combine,0
hat,obtain,0
declare,compete,0
organize,noun,0
nine,string,0
noon,define,0
floor,pursue,0
cast,outdoor,0
thing,domain,0
until,old,0
three,along,0
crack,career,0
mat,they,0
wine,hire,0
sealed,spite,0
been,blast,0
today,around,0
look,string,0
machine,gas,0
will,occupy,0
four,concealed,0
say,blown,0
rode,sky,0
finland,reply,0
characterize,unclear,0
chain,could,0
regard,statue,0
complain,habitat,0
imply,belong,0
stain,delay,0
hall,said,0
keen,require,0
mold,prayer,0
residue,interfere,0
prior,dan,0
floor,grain,0
sight,bowed,0
case,grow,0
combat,buffalo,0
beer,railroad,0
code,call,0
pain,anything,0
reservoir,can,0
interfere,plan,0
arc,beer,0
hygiene,fell,0
baseball,see,0
radar,sign,0
spray,today,1
hall,tray,0
theme,pace,0
san,sphere,0
hart,lead,0
despite,hello,0
size,hook,0
combat,bowed,0
combine,surprise,0
railway,there,0
race,bowed,0
someone,hong,0
around,cream,0
seat,fed,0
took,skill,0
supreme,expand,0
immune,lean,0
pan,atmosphere,0
shown,fleet,0
chart,can,0
sincere,tune,0
low,childhood,0
june,dwell,0
gas,bowed,0
wing,bore,0
lined,shame,0
spite,remark,0
assigned,till,0
beat,entire,0
shed,two,0
mill,das,0
asleep,tree,0
wheat,prior,0
mean,sweep,0
das,chase,0
bore,wrong,0
mold,more,0
cheap,replace,0
row,bat,0
noun,meat,0
spell,ton,0
bill,fun,0
grown,bass,0
hart,wing,0
tone,utilize,0
sign,mark,0
steam,marine,0
white,same,0
tell,review,0
tune,resume,0
domain,balloon,0
shoe,card,0
thrown,fan,0
marine,overhead,0
you,pray,0
feedback,spread,0
vein,repair,0
otherwise,resigned,0
terrain,moon,0
repeat,hell,0
bye,bill,0
command,prone,0
guru,anything,0
there,gene,0
blast,breakdown,0
obey,trace,0
repair,jane,0
chi,dan,0
class,along,0
warfare,track,0
buy,yard,0
cell,embrace,0
remark,sincere,0
far,old,0
heat,site,0
episode,base,0
singh,bar,0
code,try,0
june,knight,0
lined,stay,0
compete,bare,0
cane,square,0
breakdown,household,0
shed,handbook,0
radio,lined,0
feedback,someone,0
art,combine,0
ted,thrown,0
fleet,shield,0
everyday,chase,0
alcohol,furthermore,0
sheep,line,0
case,seat,0
mode,said,0
command,tie,0
jar,episode,0
stain,breakdown,0
cheap,sweet,0
clark,cholesterol,0
throne,mere,0
should,despite,0
buyer,retreat,0
play,cell,0
handbook,unfair,0
survey,last,0
string,wine,0
write,stand,0
supreme,realize,0
everywhere,chromosome,0
done,refined,0
rainfall,divine,0
understand,instead,0
install,main,0
mankind,brown,0
syndrome,throw,0
elsewhere,spring,0
pie,new,0
sealed,radar,0
tell,offspring,0
potato,tissue,0
concealed,fat,0
bold,floor,0
engineer,flow,0
statue,baseball,0
new,modify,0
ill,bark,0
one,reply,0
textbook,spring,0
land,fight,0
been,asleep,0
offspring,sheep,0
undergo,van,0
affair,household,0
crown,screen,0
trace,hemisphere,0
stain,household,0
led,bone,0
spring,clay,0
railroad,rebel,0
neighborhood,despair,0
shield,hart,0
fold,neighborhood,0
japan,shield,0
copyright,noun,0
avenue,could,0
mode,brown,0
shown,radio,0
beat,utilize,0
therefore,grain,0
bind,shrine,0
throne,remind,0
known,threshold,0
hong,space,0
agree,string,0
shield,agree,0
store,shell,0
loan,otherwise,0
display,delay,1
format,membrane,0
unknown,ore,0
occupy,tie,1
hitherto,bring,0
despite,mat,0
say,ass,0
long,combine,0
everyone,review,0
caste,magazine,0
utilize,identify,0
scan,football,0
all,loan,0
gold,lie,0
frame,son,0
japan,cart,0
folklore,queen,0
floor,low,0
enrolled,you,0
all,dear,0
repair,kind,0
height,protocol,0
tight,son,0
deny,cone,0
mere,assigned,0
hong,disappear,0
thirteen,pursue,0
three,routine,0
old,shook,0
hemisphere,hell,0
shoe,hart,0
stack,joe,0
sold,everywhere,0
wall,spray,0
asleep,entire,0
design,class,0
bar,buffalo,0
copyright,engineer,0
main,there,0
pace,bind,0
forecast,call,0
node,ass,0
through,amplifier,0
shown,campaign,0
seminar,mill,0
drain,tune,0
guarantee,neat,0
afternoon,genuine,0
caste,restore,0
ill,fight,0
lead,that,0
buffalo,into,0
confined,brace,0
into,told,0
moon,bill,0
theme,floor,0
grace,old,0
thread,door,0
japan,claim,0
blow,discrete,0
race,few,0
wear,lined,0
everywhere,recall,0
tune,maintain,0
lead,prior,0
afternoon,cholesterol,0
bold,contrast,0
good,all,0
justify,plea,0
between,glow,0
fame,seem,0
last,buffalo,0
shown,thirteen,0
ahead,ran,0
defeat,guard,0
debris,should,0
caste,asleep,0
combat,shook,0
crack,ill,0
none,said,0
sealed,wing,0
free,verify,0
mine,sheep,0
good,thread,0
blame,decree,0
wing,instead,0
premier,crack,0
may,fold,0
grow,cast,0
call,fat,0
japan,sky,0
elsewhere,outlook,0
outdoor,black,0
took,personnel,0
chair,merchandise,0
prayer,seem,0
imply,pray,0
portfolio,shown,0
outline,repair,0
declare,square,1
spray,wrong,0
four,base,0
degree,toe,0
care,tear,1
trace,portfolio,0
fall,insight,0
place,repair,0
mean,skill,0
trace,explain,0
remain,regard,0
nowhere,mar,0
hemisphere,low,0
understood,stand,0
degree,die,0
meat,brace,0
team,size,0
string,acquire,0
characterize,neat,0
shield,dear,0
polite,combat,0
shrine,par,0
flight,japan,0
that,higher,0
household,habitat,0
scene,keep,0
behold,bright,0
pat,ore,0
afternoon,theme,0
recall,slow,0
jay,thereby,0
theme,tear,0
hygiene,feedback,0
surprise,habitat,0
well,interview,0
bind,will,0
came,offspring,0
acquire,radar,0
seminar,atmosphere,0
more,hold,0
anyway,sold,0
spread,nine,0
birthday,cor,0
display,supply,0
san,lack,0
avenue,offspring,0
hold,guarantee,0
mark,war,0
bay,tone,0
severe,bass,0
bright,seem,0
ratio,cardiac,0
declare,protein,0
elite,scene,0
thing,fare,0
gain,array,0
pioneer,personnel,0
genuine,reservoir,0
crown,dear,0
combat,someone,0
interface,apart,0
ore,flat,0
been,benign,0
protocol,childhood,0
instead,everything,0
gold,came,0
neat,neighborhood,0
wall,hygiene,0
delight,can,0
hold,four,0
plateau,neighborhood,0
sincere,breakdown,0
assigned,statue,0
comprise,suite,0
lee,extreme,0
node,begun,0
feedback,none,0
led,beam,0
moon,install,0
repeat,fulfill,0
one,modify,0
micro,game,0
mine,overnight,0
attain,gene,0
sea,screw,0
bread,balloon,0
guard,borrow,0
rat,behold,0
flat,shield,0
came,acquire,0
ass,genuine,0
therefore,welfare,0
code,stood,0
thirteen,declined,0
square,thirteen,0
along,below,0
gland,string,0
stood,for,0
stare,hormone,0
telephone,base,0
small,load,0
nine,plane,0
there,pass,0
square,grand,0
stand,jack,0
afternoon,mere,0
into,before,0
queen,rebel,0
textbook,anyway,0
clean,along,0
folklore,pack,0
came,reign,0
declined,stood,0
four,will,0
rare,offspring,0
moon,interfere,0
sheep,hold,0
compromise,slow,0
fan,square,0
residue,vain,0
park,pace,0
ore,hart,0
yield,otherwise,0
brand,ignore,0
specify,too,0
fee,will,0
stain,assign,0
compare,avenue,0
meat,invite,0
cook,telephone,0
counterpart,seen,0
jar,mode,0
free,find,0
two,van,0
scheme,mac,0
steep,debris,0
hell,birthday,0
reservoir,hotel,0
fee,bark,0
satellite,syndrome,0
wire,before,0
gold,insight,0
team,arise,0
railway,extreme,0
chart,song,0
ahead,there,0
inland,could,0
breakdown,degree,0
singh,tray,0
lane,otto,0
shame,call,0
neighborhood,fight,0
rise,flat,0
tone,workplace,0
fulfill,neighborhood,0
alcohol,interview,0
understood,keen,0
sue,chromosome,0
otherwise,one,0
rebel,pie,0
bread,pursue,0
cast,sell,0
cardiac,delay,0
upright,hart,0
view,embrace,0
pass,sky,0
rode,fly,0
caste,line,0
said,told,0
pan,wrong,0
race,polite,0
shame,fee,0
prone,hong,0
wore,told,0
sweet,marine,0
should,outlined,0
audio,spray,0
assign,immune,0
desire,anything,0
write,black,0
heat,jane,0
mankind,corps,0
jean,small,0
hotel,claim,0
cor,buffalo,0
household,balloon,0
domain,analyze,0
dead,borrow,0
asleep,neat,0
took,lack,0
hotel,whereby,0
plain,chromosome,0
mode,everyday,0
quite,regard,0
mat,episode,0
mark,jay,0
ring,part,0
alkaline,birthday,0
utilize,brazil,0
seem,say,0
will,asleep,0
mine,keep,0
sincere,down,0
four,fled,0
forecast,cheap,0
kind,incomplete,0
prize,along,0
jack,cream,0
jean,counterpart,0
sign,park,0
alas,nor,0
claim,tea,0
past,define,0
load,audio,0
belong,survey,0
pace,prepare,0
otto,mode,0
scheme,aware,0
understood,cry,0
fan,hey,0
regime,bright,0
long,known,0
bear,black,0
spare,mar,0
highlight,concealed,0
jean,sleep,0
confined,are,0
shed,pass,0
likewise,regime,0
prayer,complain,0
broadcast,flame,0
pan,all,0
ing,counterpart,0
frame,tune,0
attack,tall,0
hong,deny,0
appetite,courtyard,0
head,guarantee,0
wine,than,0
refined,embrace,0
drill,pay,0
define,complete,0
seat,head,0
bat,chase,0
shy,buy,1
dean,residue,0
sight,down,0
desire,deer,0
swing,case,0
rebel,essay,0
tomorrow,rolled,0
remark,bone,0
contrast,wheat,0
old,appear,0
lead,halfway,0
size,bar,0
are,clay,0
noun,finland,0
tell,recall,0
alone,saline,0
why,minimize,0
essay,two,0
lined,acquire,0
blame,football,0
railroad,organize,0
frame,drill,0
wore,hood,0
identify,telephone,0
buffalo,anything,0
forecast,yield,0
bowed,someone,0
widespread,neat,0
brace,before,0
keen,studio,0
three,questionnaire,0
took,mine,0
scheme,brown,0
smell,ore,0
base,node,0
look,find,0
fame,premier,0
thirteen,noun,0
jar,bed,0
wrong,wore,0
free,along,0
site,zone,0
bat,bite,0
nat,demand,0
prone,there,0
sea,zone,0
regime,otto,0
combine,keep,0
down,flat,0
bass,mat,0
gain,mill,0
everyone,still,0
ann,till,0
gear,why,0
regime,thread,0
immune,comply,0
anyone,sweet,0
unaware,japan,0
sleep,fame,0
explain,long,0
guard,run,0
attain,everything,0
wire,confined,0
entire,shed,0
fleet,overhead,0
sea,into,0
ann,took,0
bold,shrine,0
why,esteem,0
four,view,0
japan,square,0
pass,outlook,0
attack,quite,0
appetite,allies,0
might,hong,0
wind,machine,0
hormone,pine,0
vein,chart,0
dan,took,0
jar,micro,0
acquire,threshold,0
near,throne,0
air,nowhere,1
specify,band,0
insight,arise,0
leap,finland,0
realize,ass,0
lined,tea,0
exercise,decree,0
dan,spine,0
than,meet,0
mat,ted,0
bold,tomorrow,0
shook,keen,0
known,old,0
lean,blown,0
screw,said,0
stream,railroad,0
space,undergo,0
stood,retreat,0
war,play,0
attain,household,0
art,beer,0
bark,alcohol,0
someone,line,0
explain,good,0
clark,pie,0
occupy,came,0
joe,card,0
keep,bore,0
fifteen,bowed,0
should,gun,0
down,fifteen,0
spine,eat,0
spread,otto,0
war,shown,0
core,fold,0
command,cream,0
drill,recall,0
keep,repeat,0
grand,bowed,0
declare,handbook,0
pace,vein,0
caste,four,0
midnight,gold,0
hardware,long,0
dwell,pour,0
embrace,contain,0
wing,saline,0
episode,seminar,0
occupy,due,0
premier,rare,0
shell,par,0
delight,aim,0
lean,clan,0
likewise,thee,0
singh,tone,0
star,guru,0
par,sheer,0
interface,cone,0
contrast,complete,0
steam,elite,0
maintain,shame,0
hold,mat,0
san,claim,0
atmosphere,arc,0
through,beam,0
assign,rolled,0
cone,gold,0
own,jean,0
retreat,combat,0
cart,install,0
beer,read,0
anything,that,0
bold,grass,0
told,combine,0
along,mold,0
sand,dare,0
everywhere,see,0
last,keen,0
bind,san,0
clay,cream,0
own,tear,0
railroad,shrine,0
grand,size,0
chase,ing,0
below,fleet,0
inland,vast,0
knight,told,0
due,own,0
hook,kill,0
satellite,blind,0
thereby,thee,0
mark,shook,0
spite,shame,0
flame,led,0
ally,outlined,0
ted,holiday,0
premier,supply,0
good,fill,0
tall,volunteer,0
guru,along,0
clark,railroad,0
mean,ahead,0
run,volunteer,0
last,same,0
regard,cardiac,0
singh,combined,0
night,sweet,0
defeat,along,0
strain,surprise,0
none,card,0
household,wright,0
hall,node,0
finland,gene,0
sing,cell,0
call,bass,0
code,still,0
part,remark,0
bring,eat,0
bark,flow,0
utilize,blast,0
sea,aim,0
otherwise,sight,0
plain,spread,0
amplifier,parallel,0
campaign,around,0
low,park,0
hart,ass,0
screen,joe,0
attack,wore,0
outdoor,park,0
radar,san,0
reservoir,mine,0
look,pioneer,0
affair,theme,0
hitherto,beat,0
crown,genuine,0
sleep,severe,0
smell,aware,0
marine,before,0
tea,chromosome,0
severe,vein,0
see,compete,0
hire,strain,0
fear,folklore,0
qualify,smart,0
deer,song,0
than,steam,0
ted,organize,0
seen,fled,0
call,crack,0
hardware,cheap,0
bat,bowed,0
clarify,strand,0
wore,welfare,0
machine,feedback,0
expand,radar,0
review,apart,0
wind,cor,0
cone,overall,0
hemisphere,noon,0
household,well,0
hood,imply,0
instead,lack,0
black,modify,0
prior,rode,0
chi,bold,0
through,took,0
portfolio,grass,0
good,pack,0
brown,shy,0
tray,plan,0
nor,fall,0
justify,tall,0
nowhere,kill,0
look,sold,0
tree,far,0
benign,code,0
came,eye,0
protocol,designed,0
ban,hall,0
there,gas,0
tear,counterpart,0
threshold,crew,0
brazil,instead,0
behind,thread,0
row,hay,0
long,frontier,0
dan,june,0
telephone,mere,0
hay,art,0
few,far,0
fan,theme,0
delay,thee,0
brown,ally,0
reservoir,you,0
das,thrown,0
elite,try,0
tune,said,0
gas,art,0
smart,thread,0
son,anyway,0
overhead,fun,0
share,anyone,0
tissue,das,0
afternoon,receipt,0
start,card,0
around,know,0
pan,thrown,0
atmosphere,ann,0
size,threshold,0
trace,ore,0
acquire,tie,0
star,rise,0
ran,spine,0
race,will,0
arise,tune,0
space,blast,0
regime,higher,0
sweep,marine,0
mac,ann,0
call,hitherto,0
pay,halfway,1
moon,volunteer,0
behold,tell,0
dye,compete,0
pass,compare,0
nine,prize,0
node,good,0
repeat,seminar,0
afternoon,sand,0
retreat,bar,0
long,baseball,0
say,arc,0
machine,last,0
comply,rear,0
beam,pan,0
view,disappear,0
hay,stain,0
blast,treat,0
track,highlight,0
eat,cardiac,0
railway,habitat,0
until,load,0
till,cry,0
volunteer,whereby,0
merchandise,aim,0
ill,remark,0
nat,store,0
fill,hong,0
cream,been,0
brazil,broadcast,0
seminar,ted,0
meet,complain,0
unaware,arc,0
degree,wine,0
part,fan,0
gland,look,0
gear,aim,0
scan,land,0
likelihood,sealed,0
fifteen,square,0
lee,load,0
chair,begun,0
gas,ill,0
imply,lay,0
volunteer,bone,0
corps,repeat,0
bed,workplace,0
lack,begun,0
fleet,routine,0
hart,door,0
mar,tree,0
protocol,concealed,0
borrow,pace,0
bread,slight,0
wright,undergo,0
obey,art,0
pat,land,0
gas,combined,0
stood,premier,0
review,supreme,0
chart,sleep,0
bat,knee,0
where,immune,0
sing,sincere,0
review,parallel,0
gun,overview,0
keep,higher,0
micro,down,0
courtyard,habitat,0
complain,par,0
year,guarantee,0
afternoon,guy,0
few,queen,0
stand,blow,0
regime,start,0
audio,node,0
phone,ann,0
find,sheep,0
around,door,0
reality,unknown,0
queen,fulfill,0
declined,along,0
beam,surprise,0
overall,black,0
are,frontier,0
knight,afternoon,0
case,par,0
likewise,reply,0
balloon,throne,0
read,caste,0
string,blame,0
prepare,bold,0
may,hay,1
mac,would,0
childhood,again,0
interview,bind,0
supply,despite,0
railroad,bill,0
format,lane,0
sheep,you,0
feedback,look,0
scheme,thrown,0
song,pack,0
emphasize,crew,0
throne,chain,0
higher,vain,0
anywhere,das,0
bat,through,0
widespread,try,0
class,plea,0
someone,understand,0
compromise,tear,0
clay,game,0
scan,bring,0
remark,demand,0
neighborhood,designed,0
reality,recognize,0
hall,sleep,0
cholesterol,receipt,0
black,pour,0
otto,railroad,0
begun,moon,0
copyright,meat,0
chase,ann,0
define,brand,0
restore,format,0
decree,rise,0
vein,won,0
demand,alone,0
past,nor,0
enrolled,interview,0
been,crack,0
likelihood,smart,0
surprise,ran,0
pioneer,asleep,0
moon,gun,0
seen,spine,0
amplifier,suite,0
would,explore,0
call,fill,0
alkaline,shook,0
appetite,son,0
bore,eat,0
surprise,grace,0
outlook,insight,0
discrete,floor,0
outlook,degree,0
sea,alas,0
space,before,0
confined,look,0
fat,wire,0
beam,tie,0
start,neighborhood,0
asleep,more,0
fill,led,0
arc,keep,0
offspring,ill,0
screen,cook,0
wheat,handbook,0
career,genuine,0
gas,clay,0
spite,pair,0
yard,quite,0
holiday,incomplete,0
sheet,led,0
size,same,0
organize,van,0
severe,away,0
concrete,require,0
par,embrace,0
outlook,severe,0
parallel,lie,0
fly,feedback,0
belong,membrane,0
leap,grace,0
won,until,0
personnel,should,0
shoe,alone,0
comply,you,0
right,sustain,0
again,brown,0
immune,mac,0
interface,debris,0
pie,steep,0
clark,tie,0
fulfill,core,0
alas,bar,0
sleep,receipt,0
pain,bowed,0
insight,childhood,0
finland,san,0
premier,wore,0
courtyard,review,0
steam,smart,0
night,ally,0
decline,find,0
outline,affair,0
stare,mass,0
rare,prepare,1
esteem,class,0
same,prone,0
stare,corps,0
jack,that,0
jean,attack,0
telephone,analyze,0
complete,sheer,0
store,revenue,0
keep,folklore,0
frame,ray,0
part,core,0
forecast,stood,0
esteem,cane,0
lined,rear,0
install,try,0
replace,kill,0
mat,throne,0
install,verify,0
immune,lead,0
residue,surprise,0
ally,brass,0
yard,bye,0
stain,embrace,0
retain,park,0
quite,assign,0
decline,mar,0
supply,belong,0
rebel,mode,0
comply,thrown,0
pro,jack,0
cart,spray,0
habitat,midnight,0
few,tall,0
outlook,say,0
concealed,small,0
stain,san,0
protocol,dead,0
plain,mode,0
tree,receipt,0
higher,supreme,0
clean,rolled,0
could,look,0
mold,sing,0
overview,find,0
invite,lie,0
hong,satisfy,0
radar,bed,0
hong,drill,0
thirteen,japan,0
plan,same,0
far,place,0
pace,keen,0
fear,wore,0
told,advise,0
wear,acquire,0
combined,mere,0
die,cell,0
clarify,yield,0
well,cardiac,0
span,she,0
stare,fear,0
spite,node,0
japan,smart,0
anyone,likelihood,0
hire,brace,0
outline,loan,0
jar,ted,0
node,flat,0
crack,fleet,0
scene,repeat,0
mark,allies,0
until,beam,0
regime,drain,0
cook,membrane,0
cream,all,0
define,spring,0
strand,plane,0
could,agree,0
drill,die,0
sea,prey,0
owe,hotel,0
shield,ran,0
neighborhood,personnel,0
cardiac,balloon,0
welfare,require,0
regard,look,0
known,sign,0
remain,anywhere,0
portfolio,smell,0
acquire,june,0
bass,childhood,0
childhood,node,0
tell,blown,0
japan,fold,0
sheet,understand,0
remark,shear,0
guru,ann,0
cast,utilize,0
bore,joe,0
concrete,ignore,0
replace,vaccine,0
begun,identify,0
interview,episode,0
railroad,appear,0
jane,spring,0
downtown,format,0
they,seat,0
regime,dare,0
gel,mankind,0
scan,three,0
fight,contrast,0
undergo,led,0
surprise,clean,0
benign,nor,0
therefore,where,0
belong,behold,0
around,survey,0
can,fulfill,0
ann,gel,0
overall,anything,0
recognize,past,0
tune,residue,0
team,mass,0
grand,mat,0
nat,bowed,0
broadcast,retreat,0
cane,crown,0
bold,telephone,0
theme,overall,0
sincere,fled,0
copyright,rat,0
rolled,strand,0
portfolio,protocol,0
despite,grey,0
afternoon,acquire,0
treat,japan,0
head,brass,0
chart,sold,0
new,magazine,0
share,fulfill,0
domain,told,0
shield,dead,0
rat,stain,0
keep,reign,0
fill,took,0
caste,thee,0
fair,install,0
till,led,0
gain,esteem,0
meat,remark,0
still,esteem,0
pain,dwell,0
hall,vast,0
buyer,steam,0
career,survey,0
plateau,spring,0
coup,understood,0
stood,mac,0
apart,parallel,0
sold,plan,0
sing,your,0
heir,clay,0
pace,eye,0
gear,sleep,0
cone,dear,0
bring,past,0
finite,main,0
rise,load,0
fame,spine,0
nat,insight,0
holiday,courtyard,0
pat,line,0
row,begun,0
terrain,care,0
sheet,analyze,0
should,line,0
may,someone,0
amplifier,behold,0
anyone,came,0
where,leap,0
anything,moon,0
borrow,shell,0
stack,should,0
won,midnight,0
none,sheer,0
known,band,0
outline,along,0
gel,advise,0
remain,caste,0
came,contrast,0
attack,require,0
known,overnight,0
anything,expand,0
led,gel,0
claim,ted,0
cardiac,hay,0
game,convey,0
jay,space,0
scene,incomplete,0
ring,degree,0
avenue,ted,0
prayer,jar,0
discrete,regard,0
clay,few,0
leap,invite,0
repeat,pat,0
tissue,bye,0
throne,rare,0
counterpart,atmosphere,0
seem,hall,0
can,three,0
gold,cook,0
elite,brown,0
mold,strand,0
queen,combined,0
spell,blame,0
threshold,receipt,0
protocol,aware,0
blast,yield,0
tear,load,0
track,seminar,0
refined,require,0
finland,say,0
shield,lay,0
guard,justify,0
instead,rolled,0
design,feedback,0
cook,game,0
sand,alas,0
potato,shame,0
tomorrow,nine,0
wire,counterpart,0
mass,lead,0
chi,hall,0
japan,grown,0
wrong,require,0
scan,that,0
bark,potato,0
sight,cane,0
june,shear,0
why,football,0
recognize,habitat,0
apart,fill,0
protocol,sigh,0
outdoor,knight,0
son,clean,0
meat,though,0
football,seem,0
unclear,beam,0
steam,claim,0
broadcast,seminar,0
cell,fat,0
flat,shook,0
aware,could,0
bite,yard,0
workplace,finite,0
steep,hell,0
assigned,asleep,0
start,grain,0
bore,grown,0
satisfy,same,0
acquire,expand,0
seminar,lie,0
all,yield,0
prey,view,0
statue,size,0
keen,part,0
affair,corps,0
star,immune,0
welfare,around,0
true,claim,0
sealed,restore,0
gold,verify,0
blow,heir,0
sustain,require,0
baseball,mat,0
satisfy,analyze,0
bar,copyright,0
are,volunteer,0
band,trace,0
campaign,drill,0
replace,assigned,0
grace,say,0
pioneer,utilize,0
concrete,none,0
resigned,around,0
past,breakdown,0
pine,understand,0
minimize,likelihood,0
hire,wall,0
june,sat,0
retreat,prepare,0
hell,alone,0
rainfall,chain,0
plea,immune,0
wire,seem,0
hotel,alas,0
clarify,outlined,0
protein,elsewhere,0
syndrome,invite,0
nearby,protocol,0
low,sweep,0
resigned,therefore,0
prior,alcohol,0
textbook,retreat,0
away,plateau,0
holiday,emphasize,0
theme,workplace,0
been,das,0
today,kill,0
childhood,immune,0
sand,das,0
counterpart,sat,0
ton,pace,0
gland,fair,0
brown,nowhere,0
share,review,0
gray,good,0
race,steep,0
right,she,0
brown,bark,0
scene,lead,0
chart,design,0
stand,know,0
clarify,afternoon,0
read,deny,0
code,begun,0
lane,bat,0
flat,regard,0
brazil,prone,0
van,frame,0
string,smell,0
keep,sea,0
bass,white,0
base,asleep,0
restore,protocol,0
spring,sell,0
combat,chromosome,0
treat,spring,0
handbook,concealed,0
resigned,flight,0
forecast,free,0
interfere,pain,0
moon,thee,0
start,grand,0
higher,shook,0
around,fame,0
unclear,campaign,0
retain,assign,0
apart,hold,0
belong,gold,0
premier,told,0
dean,decline,0
breakdown,gene,0
chain,higher,0
ted,divine,0
steep,card,0
moon,behind,0
load,should,0
leap,strain,0
fun,photo,0
shadow,bat,0
bold,long,0
span,alas,0
steep,read,0
shield,defeat,0
grass,residue,0
sea,can,0
require,beat,0
bread,line,0
severe,esteem,0
combat,scene,0
stand,grass,0
through,beer,0
bark,still,0
quo,grass,0
japan,remain,0
might,sincere,0
queen,extreme,0
pace,comply,0
still,cook,0
explore,childhood,0
pan,repeat,0
done,volunteer,0
replace,team,0
complain,ratio,0
lack,leap,0
toe,surprise,0
mere,comply,0
rise,ton,0
railroad,thee,0
brain,defined,0
van,elsewhere,0
fold,fear,0
tune,jack,0
exercise,frame,0
phone,stream,0
demand,hitherto,0
radar,ass,0
grow,base,0
folklore,sheer,0
node,routine,0
strand,ring,0
spread,gland,0
knee,joe,0
finland,refined,0
vein,guard,0
severe,black,0
read,complete,0
hygiene,load,0
art,still,0
reservoir,shrine,0
gain,black,0
down,sustain,0
football,fell,0
mark,node,0
essay,regime,0
extreme,eye,0
been,require,0
fifteen,fan,0
undergo,das,0
revenue,hall,0
ban,one,0
sand,hire,0
steep,comprise,0
behold,railway,0
chromosome,compare,0
offspring,fun,0
three,anything,0
crown,row,0
recognize,dwell,0
wore,defined,0
that,dead,0
star,theme,0
moon,keep,0
that,prize,0
line,embrace,0
base,radio,0
head,stood,0
survey,overhead,0
japan,downtown,0
hemisphere,railroad,0
noon,prize,0
sigh,sing,0
war,desire,0
repeat,telephone,0
ass,away,0
sealed,command,0
hello,entire,0
bowed,care,0
thirteen,satisfy,0
coup,rolled,0
supreme,minimize,0
smart,premier,0
why,seem,0
remain,photo,0
volunteer,too,0
alone,thread,0
scan,emphasize,0
leap,guard,0
look,sea,0
care,hart,0
pass,remain,0
outlook,bread,0
blown,below,0
cheap,insight,0
lie,flat,0
start,seen,0
fun,part,0
thereby,entire,0
prize,retreat,0
than,glow,0
will,pro,0
will,throne,0
protocol,show,0
spread,fold,0
blast,compare,0
crack,folklore,0
arc,until,0
baseball,grass,0
gas,anything,0
understand,dear,0
surprise,replace,0
star,pair,0
recognize,stain,0
three,revealed,0
analyze,fold,0
characterize,insight,0
shook,everyone,0
cry,jean,0
alas,part,0
sing,enterprise,0
bring,tan,0
till,old,0
stay,fly,0
lack,cor,0
dean,combined,0
sheep,dwell,0
sigh,mankind,0
load,anyone,0
three,track,0
grass,sing,0
football,tea,0
lead,cart,0
hat,took,0
pace,flight,0
drill,cholesterol,0
seem,sheer,0
railroad,nine,0
routine,down,0
eye,childhood,0
fold,dear,0
stream,stand,0
acquire,design,0
pie,designed,0
lined,thereby,0
dan,could,0
overhead,frame,0
flow,hat,0
blind,could,0
took,swing,0
jack,cry,0
last,delay,0
class,bread,0
satisfy,apply,1
wind,wine,0
bite,wear,0
design,fall,0
tissue,chromosome,0
overview,inland,0
maintain,who,0
flame,right,0
june,brain,0
survey,away,1
cream,brace,0
flame,hygiene,0
handbook,sheep,0
fight,das,0
code,courtyard,0
knight,insight,1
fight,bass,0
beam,ally,0
card,run,0
fight,remark,0
begun,yield,0
score,hong,0
ill,san,0
birthday,corps,0
resigned,wing,0
mac,dean,0
supreme,fear,0
last,skill,0
command,radio,0
beam,slight,0
chart,quite,0
bright,rode,0
far,lane,0
part,hold,0
hormone,comprise,0
done,blown,0
ill,surprise,0
decline,rebel,0
led,railway,0
card,copyright,0
entire,elsewhere,0
true,tear,0
low,arise,0
decline,can,0
glow,agree,0
done,ann,0
thing,prey,0
chromosome,everyday,0
alcohol,shield,0
span,lead,0
regime,interfere,0
benign,yard,0
wall,asleep,0
mar,bare,0
noon,run,0
where,cream,0
vast,alkaline,0
won,part,0
rainfall,brand,0
