word1,word2,label
bed,spread,1
wear,shield,0
throne,cone,1
efficient,chain,0
known,phone,1
failure,diabetes,0
quick,reactor,0
should,would,1
nearby,guy,1
that,hat,1
traffic,drive,0
exhibition,painter,0
transition,optical,0
scattering,laser,0
baseball,recall,1
spell,dwell,1
feed,outer,0
organize,utilize,1
see,reality,1
buyer,desire,1
hole,layer,0
removal,warm,0
sheet,sweet,1
repair,there,1
bone,shown,1
beam,grey,0
clay,railway,1
jane,plain,1
air,hardware,1
lion,blood,0
contain,vein,1
hotel,hell,1
hall,fall,1
known,blown,1
analyze,characterize,1
telephone,prone,1
likewise,surprise,1
site,appetite,1
hitherto,through,1
hay,birthday,1
childhood,stood,1
fitted,crash,0
pink,sky,0
meet,neat,1
vaccine,saline,1
derived,locality,0
soul,mental,0
hole,canyon,0
landing,beach,0
comes,derived,0
color,grey,0
shot,throw,0
today,lay,1
run,begun,1
sphere,frontier,1
fill,still,1
frontier,beer,1
shot,thrown,0
rock,hearing,0
regime,extreme,1
green,pants,0
assigned,wind,1
protocol,small,1
leaf,tea,0
mac,duke,0
base,place,1
college,definition,0
resigned,mankind,1
boundary,bridge,0
brazil,drill,1
brand,grand,1
net,shot,0
earth,sky,0
recall,fall,1
wright,slight,1
boat,peninsula,0
superior,harbour,0
median,situated,0
modify,dry,1
bottom,impression,0
net,spin,0
spread,dead,1
versus,density,0
bat,kick,0
brigade,rail,0
wet,soil,0
display,resume,1
white,pink,0
bridge,corner,0
bright,feed,0
brick,entrance,0
fear,disappear,1
shaft,ocean,0
pale,teeth,0
share,rare,1
impression,sleep,0
combat,rat,1
door,pour,1
overview,new,1
membrane,plain,1
hire,wire,1
unknown,bone,1
bay,orange,0
fled,spread,1
sky,colors,0
terrain,brain,1
forward,medium,0
flood,moisture,0
nose,enemy,0
intersection,parking,0
micro,photo,1
peninsula,railroad,0
fell,dry,0
tennis,magnetic,0
phone,prone,1
matter,throat,0
river,mouth,0
chase,accident,0
manuscript,fiction,0
reality,degree,1
tissue,new,1
ring,string,1
outer,white,0
strain,membrane,1
optical,metal,0
seat,sheet,1
disk,currency,0
spare,where,1
patrol,flowing,0
dog,rabbit,0
temperature,planet,0
artillery,reflected,0
heavy,rainfall,0
powder,photography,0
guarantee,reality,1
nose,teeth,0
attack,jack,1
wall,plastic,0
halfway,display,1
jerry,pet,0
diabetes,liver,0
shallow,narrow,0
fight,wright,1
purple,tea,0
suppression,brigade,0
limestone,concrete,0
burn,fired,0
van,clan,1
format,pat,1
radiation,scattering,0
nor,store,1
mild,wet,0
rear,beer,1
scene,machine,1
restore,store,1
ahead,ted,1
hat,card,0
lake,battery,0
valve,stroke,0
wore,cor,1
declined,blind,1
cream,regime,1
optical,dark,0
porch,inscription,0
painting,imprisonment,0
shrine,divine,1
essay,resume,1
won,run,1
fiber,decorated,0
therefore,wore,1
domain,again,1
transit,spectrum,0
corner,brick,0
who,shoe,1
tear,sheer,1
overall,hall,1
population,density,0
lack,track,1
furniture,sculpture,0
oak,wooden,0
ride,manufacturer,0
hold,enrolled,1
than,dan,1
white,night,1
cool,rain,0
rolled,sold,1
class,mass,1
coat,look,0
animal,hat,0
parallel,hell,1
flag,deer,0
imprisonment,graphic,0
ventricular,sacred,0
there,compare,1
painting,jail,0
upright,fight,1
blood,ice,0
lie,apply,1
fitted,pole,0
crossing,northeast,0
chain,terrain,1
timber,metal,0
fair,bare,1
nor,outdoor,1
call,overall,1
cool,classification,0
overnight,bite,1
hello,joe,1
cemetery,valve,0
manufacture,exterior,0
bat,that,1
hitherto,guru,1
purple,colors,0
grace,base,1
oxide,fiber,0
river,peninsula,0
rain,blood,0
retain,brain,1
prepare,share,1
flag,carpet,0
chain,gain,1
gun,won,1
road,streets,0
melting,fallen,0
sing,offspring,1
dress,orange,0
wind,enough,0
ruler,encyclopedia,0
commissioner,sheriff,0
population,square,0
grow,radio,1
jail,gallery,0
questionnaire,heir,1
nearest,northwest,0
mental,philosophy,0
entire,buyer,1
ceramic,wall,0
avenue,neighborhood,0
failure,blood,0
marshal,quarter,0
scattering,yellow,0
heir,kingdom,0
truck,ammunition,0
allies,arise,1
thunder,mud,0
algorithm,furious,0
lane,route,0
commitment,presence,0
boundary,highway,0
resigned,wind,1
precipitation,hill,0
street,links,0
henry,duke,0
exit,street,0
mere,year,1
regime,beam,1
truck,volunteer,0
tan,span,1
oxide,ceramic,0
everyday,birthday,1
none,someone,1
card,orange,0
pale,tied,0
colored,knight,0
sand,superior,0
contain,obtain,1
residential,journal,0
finland,grand,1
pursue,new,1
gray,grey,0
statue,monument,0
caught,threw,0
duke,cole,0
removal,rainfall,0
shirt,purple,0
crack,track,1
machine,magazine,1
race,rental,0
questionnaire,unaware,1
slight,spite,1
clothing,pink,0
temperature,war,0
spray,birthday,1
hemisphere,career,1
optical,beam,0
stay,anyway,1
irregular,chocolate,0
alkaline,sign,1
theme,esteem,1
resume,hey,1
thread,instead,1
timber,wooden,0
ventricular,attack,0
alkaline,nine,1
warm,war,0
episode,node,1
belt,purple,0
blood,hat,0
linking,tunnel,0
hormone,loan,1
potato,show,1
slow,craft,0
brick,avenue,0
wine,manufacture,0
yellow,card,0
scene,gene,1
planet,star,0
precipitation,fog,0
costa,chocolate,0
lake,railroad,0
route,linking,0
rebel,cell,1
radiation,brigade,0
concrete,wood,0
funeral,rhythm,0
explosion,broke,0
welfare,square,1
unite,sight,1
lead,thread,1
dean,fifteen,1
residue,review,1
football,small,1
load,throat,0
elite,defeat,1
gun,department,0
tear,hemisphere,1
through,residue,1
painting,painter,0
load,water,0
thing,wing,1
jack,black,1
suspension,truck,0
sing,wing,1
avenue,shopping,0
jane,maintain,1
cut,loss,0
anything,string,1
wild,fancy,0
find,refined,1
crystalline,nine,1
layer,underground,0
hitherto,clue,1
caught,shot,0
concrete,bridge,0
bridge,entrance,0
throw,hit,0
census,income,0
decree,thee,1
hardware,unaware,1
limestone,tower,0
men,advice,0
nuclear,wind,0
bear,prayer,1
colour,tea,0
flash,thunder,0
compare,affair,1
beard,purple,0
head,lead,1
retain,remain,1
dear,year,1
delay,tropical,0
residential,intersection,0
steel,brick,0
slow,speed,0
railway,delay,1
enterprise,organize,1
hygiene,routine,1
white,tail,0
refer,derived,0
gray,chocolate,0
hey,everyday,1
medium,patrol,0
she,tea,1
continental,cool,0
passenger,driver,0
furniture,architecture,0
possession,touch,0
hotel,gel,1
ring,bring,1
row,joe,1
stone,frame,0
water,blood,0
dwell,fell,1
tone,loan,1
funeral,coronary,0
burning,artillery,0
insight,overnight,1
fitted,chase,0
black,hat,0
structure,chips,0
flight,overnight,1
pale,grass,0
conference,belt,0
fashion,thick,0
fishing,sand,0
shell,personnel,1
line,assign,1
thereby,goddess,0
lean,magazine,1
emphasis,sense,0
temperature,heat,0
feedback,jack,1
spectral,foolish,0
drill,ill,1
darkness,stroke,0
machine,between,1
string,thing,1
overhead,ahead,1
enrolled,definition,0
colors,beam,0
grow,throw,1
chain,enough,0
belt,arrow,0
ban,plan,1
way,today,1
photography,graphic,0
storage,mild,0
team,steam,1
note,flag,0
street,linking,0
climate,wet,0
pine,steel,0
decline,assign,1
population,province,0
more,therefore,1
race,driven,0
two,into,1
prone,throne,1
ref,locality,0
incorporated,population,0
clay,obey,1
battery,boat,0
everyday,essay,1
deer,tail,0
month,wind,0
screen,queen,1
parking,automobile,0
loan,thrown,1
attack,tissue,0
self,psychology,0
pan,ann,1
throne,dynasty,0
yellow,dragon,0
artillery,medium,0
sea,underground,0
site,bite,1
can,van,1
train,obtain,1
steel,transition,0
replace,race,1
furniture,structure,0
bar,mar,1
three,see,1
reflected,color,0
cole,ruler,0
lie,deny,1
thing,offspring,1
pace,case,1
hormone,zone,1
red,worn,0
clean,fifteen,1
coronary,valve,0
bay,peninsula,0
passing,northwest,0
patch,orange,0
frame,furniture,0
door,cor,1
anyway,array,1
narrow,bottom,0
into,new,1
red,flag,0
forward,food,0
fabric,tree,0
fog,falling,0
ocean,underground,0
shell,tell,1
forehead,clothes,0
cold,white,0
census,incorporated,0
show,below,1
graphic,exhibition,0
labor,hearing,0
recall,tall,1
score,store,1
specify,nearby,1
fifteen,jean,1
anyone,none,1
comprise,characterize,1
chair,rare,1
furthermore,outdoor,1
review,through,1
chest,cemetery,0
slope,warm,0
modify,why,1
tie,specify,1
steel,leather,0
snake,chile,0
suppression,wounded,0
impression,vein,0
brick,streets,0
falling,mud,0
claim,game,1
coat,dragon,0
poverty,population,0
precipitation,lap,0
temperature,summit,0
habitat,that,1
green,dress,0
pass,score,0
flowing,enough,0
lion,coat,0
realize,minimize,1
commitment,emphasis,0
spite,flight,1
enzyme,literally,0
word,refer,0
limestone,phone,1
neck,loss,0
explosion,department,0
mac,reign,0
why,dry,1
pulp,bark,0
dark,radiation,0
snow,temperature,0
engine,auto,0
said,ted,1
keen,mean,1
assigned,find,1
posterior,white,0
northwest,lane,0
quo,portfolio,1
mac,ruler,0
engine,race,0
knight,copyright,1
collar,white,0
tomb,sculpture,0
transparent,beer,0
laser,regiment,0
rebel,smell,1
aluminum,sculpture,0
plain,terrain,1
thee,plea,1
month,weather,0
free,see,1
square,anywhere,1
rain,temperature,0
radius,totally,0
kit,grey,0
tennis,artillery,0
they,away,1
falling,cover,0
outline,mine,1
span,pan,1
revenue,tissue,1
desire,wire,1
cane,maintain,1
grain,vein,1
they,may,1
opponent,penalty,0
receipt,elite,1
undergo,blow,1
melting,slope,0
manufacture,aluminum,0
accident,bomb,0
dining,furniture,0
inland,understand,1
workplace,bass,1
someone,begun,1
background,shield,0
penalty,tech,0
volunteer,department,0
rental,parking,0
modify,bye,1
racing,drive,0
mean,magazine,1
tail,mice,0
resume,gay,1
pole,auto,0
light,matter,0
angel,marginal,0
few,two,1
tail,pink,0
steel,fabric,0
although,low,1
sphere,engineer,1
textbook,handbook,1
lee,plea,1
written,tales,0
domain,train,1
tomb,monument,0
saline,machine,1
statue,interview,1
water,soviet,0
shell,hell,1
timber,chips,0
japan,than,1
ammunition,prevention,0
dynasty,kingdom,0
colour,infantry,0
unaware,unfair,1
organize,arise,1
dining,photography,0
vehicle,automobile,0
highlight,white,1
share,bear,1
sigh,try,1
cross,black,0
there,everywhere,1
highlight,wright,1
spell,hotel,1
still,bill,1
marginal,pale,0
reign,pain,1
underground,freeze,0
soft,drive,0
buy,chi,1
residential,parking,0
anything,spring,1
air,wear,1
sign,genuine,1
last,bass,1
floor,score,1
pass,grass,1
chi,occupy,1
overnight,might,1
elite,heat,1
lane,streets,0
mean,between,1
oxide,wine,0
why,bye,1
minimize,merchandise,1
severely,cool,0
freezing,war,0
metal,stone,0
studio,know,1
beneath,orange,0
scan,ann,1
outlined,mankind,1
routine,mean,1
retreat,discrete,1
arrow,leaf,0
floor,ceiling,0
emergency,ammunition,0
rental,drive,0
guarantee,debris,1
suppression,protection,0
enterprise,compromise,1
bird,white,0
defeat,meat,1
she,agree,1
marine,lean,1
residue,pursue,1
shopping,parking,0
worn,yellow,0
meaning,ref,0
fishing,boat,0
bottle,milk,0
confined,refined,1
grey,shield,0
patrol,charming,0
likelihood,hood,1
grass,gas,1
same,frame,1
rescue,emergency,0
rear,interfere,1
row,toe,1
tail,animal,0
insight,write,1
alkaline,shrine,1
chain,plain,1
done,than,1
brazil,still,1
flash,forest,0
medium,infantry,0
are,jar,1
fabric,roof,0
journal,intersection,0
interfere,unclear,1
suite,fleet,1
links,influence,0
sight,write,1
thick,pit,0
angel,fantasy,0
worn,skin,0
attain,chain,1
exterior,monument,0
blind,resigned,1
sky,coat,0
foot,score,0
sheet,wheat,1
cardiovascular,muscle,0
cane,complain,1
few,tissue,1
affected,thunder,0
reservoir,sandy,0
thinking,meditation,0
ridge,grass,0
sculpture,floor,0
ride,pit,0
shadow,glow,1
nearby,whereby,1
bright,cavalry,0
blind,defined,1
gene,keen,1
sign,pine,1
unaware,bear,1
dark,brigade,0
compete,retreat,1
mankind,behind,1
flag,sustainable,0
chapter,fiction,0
removal,lion,0
plate,transition,0
chest,blood,0
depression,bottom,0
cross,worn,0
pain,vein,1
guarantee,tree,1
freeze,water,0
hot,weather,0
superior,battery,0
stay,clay,1
van,pan,1
where,pair,1
bark,fabric,0
bye,guy,1
threshold,hold,1
complain,maintain,1
lion,fur,0
roof,temple,0
decorated,statue,0
colour,chest,0
insurance,alarm,0
devil,planet,0
screen,mean,1
prey,stay,1
desire,hire,1
utilize,realize,1
white,unite,1
gauge,fall,0
tell,farewell,1
hall,rainfall,1
grow,below,1
washed,flood,0
factory,lens,0
liquid,organ,0
regiment,bright,0
thereby,die,1
contain,strain,1
resume,stay,1
junction,hamlet,0
thick,hole,0
drive,imagine,0
bay,lake,0
prince,kingdom,0
tied,bright,0
brazil,till,1
fill,ill,1
shoe,true,1
protein,saline,1
unaware,elsewhere,1
telephone,throne,1
despair,welfare,1
enrolled,school,0
embrace,grace,1
slight,white,1
rail,colors,0
array,pay,1
marble,inscription,0
imprisonment,gallery,0
treat,sweet,1
blood,green,0
clarify,specify,1
known,throne,1
convey,play,1
three,fee,1
detail,imprisonment,0
premier,shear,1
none,than,1
dry,clarify,1
cole,kingdom,0
heir,declare,1
detail,art,0
valve,liver,0
ton,everyone,1
tear,interfere,1
blue,wine,0
colour,purple,0
bear,square,1
bore,restore,1
funeral,ventricular,0
truck,bomb,0
blue,black,0
wind,thunder,0
pants,moon,0
land,band,1
valve,condition,0
merchandise,enterprise,1
grand,expand,1
bill,brazil,1
ore,before,1
posterior,metallic,0
said,spread,1
likelihood,should,1
new,crew,1
repeat,wheat,1
marble,limestone,0
complete,fleet,1
therefore,core,1
cor,four,1
steel,window,0
colour,bull,0
gun,none,1
prayer,declare,1
fight,flight,1
pioneer,near,1
atmosphere,hemisphere,1
solar,shade,0
storage,winter,0
tail,glasses,0
spell,rebel,1
timber,tree,0
ahead,shed,1
bone,cone,1
mine,sign,1
through,tissue,1
rabbit,tiger,0
snow,soil,0
anyone,than,1
pursue,coup,1
hot,nuclear,0
window,marble,0
vaccine,jean,1
shear,sheer,1
workplace,replace,1
degree,free,1
gallery,photography,0
warfare,share,1
glow,plateau,1
tear,there,1
try,dye,1
won,been,1
inscription,entrance,0
protection,truck,0
flight,midnight,1
plane,again,1
wall,call,1
clean,queen,1
pass,goal,0
slight,midnight,1
behind,remind,1
lion,mouse,0
fishing,sea,0
sheet,treat,1
bye,specify,1
insurance,enemy,0
too,clue,1
enough,food,0
wind,rainfall,0
pan,tan,1
charming,fell,0
metal,labour,0
radius,rising,0
throw,photo,1
northeast,residential,0
meet,elite,1
bear,where,1
melting,falling,0
winter,cloud,0
speed,craft,0
year,severe,1
interface,workplace,1
flame,came,1
harbor,boat,0
diameter,temperature,0
sea,depth,0
tomb,wall,0
assign,spine,1
treat,defeat,1
quo,show,1
distance,goddess,0
done,been,1
dragon,purple,0
brass,alas,1
transform,reactor,0
came,aim,1
college,enrolled,0
san,dan,1
heir,dare,1
prayer,author,0
came,game,1
tissue,diabetes,0
rise,otherwise,1
alas,last,1
floor,war,1
tin,tail,0
shade,apparent,0
carpet,color,0
bore,score,1
way,tray,1
falling,fallen,0
race,ride,0
bore,for,1
mild,climate,0
storage,rain,0
dead,overhead,1
suspension,engine,0
bone,prone,1
blue,grey,0
dragon,bat,0
decorated,plastic,0
resigned,kind,1
net,drove,0
can,ban,1
pulmonary,coronary,0
bark,plastic,0
jerry,rabbit,0
algorithm,enough,0
rise,prize,1
grain,jane,1
sign,benign,1
smell,gel,1
lay,ray,1
colour,bay,0
quick,transform,0
display,array,1
forehead,teeth,0
refined,lined,1
auto,ford,0
fleet,wheat,1
versus,population,0
meditation,brain,0
smart,hart,1
rear,frontier,1
plateau,undergo,1
wore,corps,1
tray,convey,1
body,mental,0
smell,dwell,1
chest,failure,0
clarify,occupy,1
you,through,1
laser,darkness,0
class,brass,1
princess,duke,0
driving,parking,0
thrown,catch,0
sign,combine,1
shook,took,1
cor,restore,1
scattering,optical,0
fired,explosion,0
dye,coat,0
jump,voltage,0
seen,thirteen,1
everything,ing,1
pink,purple,0
display,today,1
nowhere,unfair,1
loss,brown,0
new,two,1
jail,sculpture,0
severe,shear,1
statue,entrance,0
analyze,exercise,1
manufacturer,drove,0
pale,bright,0
shown,alone,1
dean,scene,1
sat,flat,1
dead,ahead,1
routine,vaccine,1
rat,pat,1
dragon,black,0
characterize,merchandise,1
inland,river,0
ride,driven,0
heat,arctic,0
before,core,1
gear,rear,1
will,drill,1
automobile,crash,0
command,finland,1
spine,genuine,1
seem,steam,1
seminar,radar,1
pan,clan,1
been,gun,1
hair,white,0
sense,resemblance,0
entrance,tomb,0
henry,cole,0
halfway,hay,1
median,population,0
sand,landing,0
lap,gauge,0
who,true,1
skill,until,1
auto,drive,0
downtown,corner,0
arch,laid,0
marine,jean,1
portfolio,joe,1
lane,highway,0
self,consciousness,0
horizon,orbit,0
theme,seem,1
intensity,colors,0
wooden,grain,0
leaf,leaves,0
star,shade,0
pan,ran,1
pale,shirt,0
debris,decree,1
shadow,feed,0
forest,storm,0
apply,occupy,1
severe,sheer,1
strain,maintain,1
oxide,glasses,0
verify,tie,1
avenue,residential,0
restaurant,carrier,0
atmosphere,planet,0
junction,bridge,0
cut,beard,0
lightning,flash,0
dye,worn,0
photo,potato,1
weather,slope,0
sand,beach,0
case,space,1
versus,poverty,0
wearing,thick,0
causing,shadow,0
gulf,boat,0
widespread,bed,1
firing,gun,0
valve,funeral,0
dry,winter,0
chips,pulp,0
thick,beauty,0
tip,abdomen,0
grace,workplace,1
psychology,philosophy,0
war,core,1
cavalry,blue,0
lap,thunder,0
gray,green,0
gear,sheer,1
pink,hat,0
brand,inland,1
road,corner,0
tower,decorated,0
alone,prone,1
totally,moon,0
yellow,feed,0
meaning,enzyme,0
earth,shade,0
brick,tomb,0
pie,cry,1
partial,moon,0
pulp,roof,0
truck,smoke,0
mask,removal,0
avenue,alignment,0
continental,wind,0
animal,wild,0
severe,beer,1
throw,otto,1
severely,winter,0
white,diamond,0
rear,wheel,0
battery,gulf,0
threshold,told,1
dorsal,horse,0
deer,fur,0
warfare,chair,1
grass,kit,0
safety,burning,0
bomb,motor,0
leg,scored,0
folklore,war,1
array,halfway,1
bar,far,1
fed,bread,1
vehicle,crash,0
yellow,grey,0
light,shining,0
mouth,lake,0
remain,attain,1
store,your,1
spot,skin,0
alarm,burn,0
costa,yellow,0
space,sleep,0
forward,speed,0
dry,hot,0
planet,rising,0
seat,sweet,1
washed,storm,0
boundary,nearest,0
eye,comply,1
eye,imply,1
damage,fell,0
ridge,colour,0
allies,analyze,1
pay,play,1
brain,strain,1
japan,fan,1
array,may,1
dogs,lion,0
game,flame,1
flash,lap,0
hole,throw,0
globe,frozen,0
dye,color,0
obtain,stain,1
debris,tea,1
melt,hill,0
jane,drain,1
driving,bomb,0
bass,embrace,1
satisfy,tie,1
heavy,lightning,0
colors,scattering,0
horizon,goddess,0
falling,water,0
water,warm,0
can,dan,1
tunnel,traffic,0
divine,alkaline,1
height,white,1
eat,sheet,1
brazil,mill,1
occupy,justify,1
remind,bind,1
foot,touch,0
funeral,liver,0
score,dragon,0
caught,tech,0
orange,color,0
pit,vein,0
organ,tube,0
square,median,0
philosophy,body,0
lighting,dark,0
yellow,dot,0
kick,artillery,0
spray,jay,1
assign,wine,1
verify,thereby,1
band,expand,1
olive,costa,0
ing,offspring,1
depth,depression,0
accident,crash,0
domain,remain,1
allies,enterprise,1
household,gold,1
scene,queen,1
suite,meat,1
alignment,boundary,0
micro,radio,1
widespread,said,1
combined,wind,1
tales,fiction,0
rising,solar,0
role,signature,0
sea,battery,0
explain,terrain,1
amplifier,require,1
dean,lean,1
pale,pink,0
kind,combined,1
owe,show,1
transparent,floor,0
say,hey,1
cream,theme,1
rainfall,delay,0
purple,fashion,0
reservoir,bar,1
sandy,inland,0
patrol,cold,0
declare,aware,1
exterior,pine,0
kidney,blood,0
inland,expand,1
view,crew,1
pain,main,1
sheet,concrete,1
heat,retreat,1
bottle,plastic,0
obey,they,1
publisher,guide,0
kidney,ventricular,0
shade,partial,0
posterior,marginal,0
god,apparent,0
patch,irregular,0
freezing,arctic,0
deer,shirt,0
quo,borrow,1
harbour,harbor,0
four,more,1
conference,temperature,0
dress,look,0
residue,guru,1
overnight,site,1
beer,manufacture,0
plane,strain,1
brain,maintain,1
junction,northeast,0
nuclear,cool,0
portfolio,although,1
coronary,kidney,0
color,spot,0
track,feedback,1
floor,for,1
four,floor,1
arctic,weather,0
volunteer,gun,0
deer,dear,1
ann,san,1
note,white,0
landing,railroad,0
sell,spell,1
shy,supply,1
combined,mankind,1
guarantee,see,1
manufacture,altar,0
glasses,concrete,0
restaurant,faster,0
driving,racing,0
plateau,low,1
moon,solar,0
stack,black,1
hood,white,0
delay,decay,1
swing,everything,1
defeat,eat,1
grey,white,0
hygiene,keen,1
engineer,disappear,1
swing,kick,0
treat,neat,1
reactor,forward,0
hair,colour,0
reflected,lens,0
corner,parking,0
regiment,horse,0
apparent,temperature,0
dye,occupy,1
career,severe,1
characterize,arise,1
marble,lens,0
sleep,true,0
more,restore,1
uniform,bird,0
shirt,hood,0
chest,nose,0
art,painter,0
visible,spectrum,0
earth,magnitude,0
career,sphere,1
contrast,caste,1
purple,wearing,0
dead,ted,1
thunder,lightning,0
advise,size,1
dragon,worn,0
lie,die,1
insurance,damage,0
exhibition,painting,0
compete,treat,1
falling,mountain,0
exit,alignment,0
rise,recognize,1
head,read,1
gallery,museum,0
someone,been,1
depth,wind,0
exterior,concrete,0
outlined,behind,1
pie,die,1
mask,facial,0
bind,confined,1
design,shrine,1
structure,metal,0
crystalline,assign,1
panel,plastic,0
black,hair,0
organ,concrete,0
author,poetry,0
month,falling,0
lighter,basal,0
lightning,temperature,0
ceramic,door,0
leaves,pale,0
liver,condition,0
continental,spring,0
window,wall,0
lens,altar,0
gulf,bay,0
lead,ahead,1
replace,bass,1
porch,marble,0
rear,near,1
driver,drove,0
bus,nearest,0
mountain,freezing,0
sense,wind,0
photography,jail,0
spine,define,1
opposition,wind,0
who,clue,1
compare,square,1
darkness,medium,0
nowhere,affair,1
hey,lay,1
purple,irregular,0
drought,mud,0
shade,temperature,0
blast,broadcast,1
labour,labor,0
knee,sea,1
counsel,guy,0
flight,might,1
links,junction,0
organize,emphasize,1
repeat,heat,1
gland,band,1
two,due,1
essay,delay,1
lion,storm,0
race,fitted,0
wooden,stone,0
refined,blind,1
esteem,regime,1
value,nose,0
volunteer,enemy,0
shallow,soil,0
clan,scan,1
university,school,0
black,lion,0
blue,pale,0
grain,tree,0
incomplete,defeat,1
rabbit,mice,0
fallen,cover,0
fantasy,tone,0
drive,bomb,0
month,cold,0
pink,gray,0
shaft,space,0
color,lighter,0
porch,altar,0
breed,pet,0
into,who,1
milk,floor,0
inland,battery,0
tear,near,1
attack,stack,1
utilize,exercise,1
ride,passenger,0
pet,tin,0
winter,storm,0
faster,speed,0
wall,steel,0
write,right,1
freeze,vein,0
wore,dye,0
poverty,density,0
grain,leather,0
ann,than,1
low,buffalo,1
avenue,tissue,1
speed,medium,0
frontier,fear,1
anyway,delay,1
supply,justify,1
storm,vegetation,0
than,someone,1
liver,rhythm,0
freeze,thick,0
burnt,gun,0
leather,bark,0
aware,warfare,1
thin,exterior,0
free,lee,1
rely,occupy,1
drive,drove,0
sky,goddess,0
bearing,goal,0
harbor,inland,0
thread,fled,1
gray,sky,0
intersection,bus,0
suite,retreat,1
line,combine,1
furthermore,core,1
saline,magazine,1
retain,strain,1
tissue,soul,0
mirror,concrete,0
care,there,1
limestone,temple,0
san,span,1
buy,deny,1
mankind,remind,1
moon,orbit,0
despite,wright,1
net,penalty,0
suspension,automobile,0
wall,porch,0
altar,crystal,0
slow,furious,0
speed,restaurant,0
outlined,find,1
reservoir,landing,0
tight,white,1
interface,trace,1
buy,fly,1
water,storage,0
sculpture,concrete,0
bowl,atmosphere,0
overview,too,1
narrow,purple,0
drive,fishing,0
clue,crew,1
carpet,pink,0
residential,bridge,0
well,sell,1
dry,continental,0
tail,fur,0
she,see,1
factory,manufacture,0
lung,funeral,0
mice,chile,0
won,everyone,1
site,delight,1
hat,color,0
grow,ear,0
audio,plateau,1
engine,drove,0
invite,copyright,1
lined,blind,1
ceiling,mirror,0
lane,brain,1
recognize,advise,1
throne,henry,0
offspring,ring,1
career,shear,1
goal,vector,0
wet,drought,0
sky,dress,0
tip,angel,0
percentage,tennis,0
sand,demand,1
incomplete,treat,1
rescue,artillery,0
new,hitherto,1
animal,lion,0
rebel,hell,1
superior,pond,0
beer,disappear,1
otherwise,organize,1
wooden,exterior,0
shear,peer,1
totally,newspaper,0
air,fair,1
cell,farewell,1
attain,explain,1
white,dorsal,0
lake,harbour,0
eye,chi,1
lane,historic,0
sky,planet,0
remain,again,1
space,embrace,1
between,fifteen,1
micro,although,1
kit,wear,0
strand,grand,1
classification,nuclear,0
drought,warm,0
sigh,rely,1
complain,stain,1
glasses,pink,0
skin,dark,0
grow,hello,1
dress,fashion,0
view,review,1
thee,degree,1
falling,white,0
forest,causing,0
true,pursue,1
quo,hello,1
gauge,soil,0
falling,patrol,0
bread,widespread,1
avenue,hamlet,0
tree,degree,1
reflected,spectrum,0
overview,true,1
gray,flag,0
resume,bay,1
terrain,vein,1
harbor,pond,0
terrain,main,1
pine,fabric,0
catch,opposing,0
threw,goal,0
chase,ride,0
repair,nowhere,1
advocate,sense,0
bright,fight,1
nose,beauty,0
volunteer,hemisphere,1
pan,ban,1
optical,wall,0
core,nor,1
boundary,tunnel,0
again,vein,1
unclear,disappear,1
van,san,1
polite,copyright,1
size,realize,1
baseball,football,1
artillery,transit,0
snow,dry,0
hearts,buried,0
catch,scored,0
enough,carrier,0
concrete,bark,0
harbor,storage,0
finite,slight,1
studio,portfolio,1
limestone,brick,0
snow,shadow,0
marble,tower,0
limestone,alone,1
tear,peer,1
thrown,prone,1
meat,meet,1
shown,throne,1
solar,distance,0
demand,finland,1
surgery,chest,0
steel,concrete,0
monument,timber,0
truck,driver,0
frame,oak,0
bridge,temple,0
anywhere,elsewhere,1
kill,brazil,1
flight,knight,1
coronary,failure,0
grass,leaves,0
inclination,sky,0
design,divine,1
color,pale,0
red,bird,0
plea,reality,1
gun,begun,1
underground,purple,0
heat,fusion,0
all,hall,1
chest,attack,0
pace,restaurant,0
designed,bind,1
copyright,write,1
dry,soviet,0
tell,dwell,1
ridge,pale,0
bar,are,1
bottom,space,0
impression,load,0
eye,bye,1
dressed,nose,0
score,door,1
incorporated,province,0
wheel,race,0
conference,thereby,0
month,queen,0
bed,ahead,1
wine,define,1
through,new,1
upright,night,1
score,wore,1
tomorrow,glow,1
portfolio,show,1
revenue,coup,1
fiction,publisher,0
orange,flag,0
muscle,hearts,0
cross,green,0
melt,precipitation,0
knight,highlight,1
baseball,overall,1
drill,skill,1
severe,unclear,1
tie,shy,1
worn,pink,0
assign,design,1
stay,halfway,1
wear,gray,0
metallic,brown,0
restore,core,1
view,through,1
temple,decorated,0
smoke,damage,0
career,gear,1
ahead,widespread,1
ford,chase,0
genuine,define,1
vein,hole,0
ran,san,1
penalty,score,0
horizon,belt,0
suspension,chase,0
harbor,reservoir,0
belt,pink,0
chile,rabbit,0
again,cane,1
clan,plan,1
pine,design,1
although,joe,1
led,instead,1
likewise,compromise,1
tip,margin,0
gold,old,1
tell,hotel,1
sea,harbor,0
highlight,upright,1
receipt,eat,1
margin,hair,0
air,square,1
slow,show,1
hardware,warfare,1
wall,organ,0
mankind,kind,1
specify,dye,1
carpet,hat,0
cemetery,blood,0
ash,timber,0
rhythm,condition,0
purple,red,0
brace,chase,1
bridge,lane,0
flight,unite,1
definition,sheriff,0
interface,case,1
plateau,joe,1
interview,revenue,1
last,mass,1
tales,guide,0
hood,pink,0
